Date	Open	High	Low	Close	Volume	Unadjusted Close	Turnover
20150929	168.8203	170.1384	167.6187	168.6858	177369200	188.12	29940200000
20150930	170.7033	172.008	169.8694	171.8332	182283300	191.63	31203530000
20151001	172.2367	172.6043	170.2102	172.2815	146180500	192.13	25059520000
20151002	170.1653	174.8819	169.5825	174.855	235313000	195	40579810000
20151005	176.1642	178.2086	176.0476	177.9665	140874200	198.47	24982070000
20151006	177.8231	178.4238	176.6484	177.3568	122979200	197.79	21824550000
20151007	178.3521	179.1815	177.0788	178.8094	138628700	199.41	24707450000
20151008	178.3969	180.7283	178.0741	180.4235	170688700	201.21	30610760000
20151009	180.5759	181.0422	179.8586	180.5311	119404600	201.33	21552110000
20151012	180.6118	180.9167	180.1545	180.7015	62892900	201.52	11356760000
20151013	179.9213	181.2753	179.3833	179.5627	98181630	200.25	17695460000
20151014	179.4999	180.1186	178.388	178.7018	110524100	199.29	19793640000
20151015	179.4102	181.4547	179.0157	181.4457	149596700	202.35	26981470000
20151016	181.8761	182.2886	181.0601	182.2707	127780800	203.27	23231790000
20151019	181.5802	182.3603	181.2484	182.3603	85340180	203.37	15525400000
20151020	181.8941	182.7818	181.6225	182.1272	87486500	203.11	15934080000
20151021	182.5755	182.7369	180.818	180.9974	113793800	201.85	20686320000
20151022	182.0106	184.2793	180.9974	184.0551	195063200	205.26	35791120000
20151023	185.8395	186.4672	184.9876	186.0726	161083500	207.51	29934460000
20151026	185.8843	185.9471	185.2208	185.6153	76986230	207	14291790000
20151027	184.898	185.6153	184.5303	185.2567	86881260	206.6	16073990000
20151028	185.6153	187.3908	184.907	187.3639	151564500	208.95	28220680000
20151029	186.8259	187.6508	186.7003	187.2563	100954900	208.83	18894930000
20151030	187.4625	187.8033	186.2789	186.4492	146178300	207.93	27351250000
20151102	186.799	188.8613	186.6645	188.6551	96210040	210.39	18084240000
20151103	188.2785	189.7939	188.0364	189.2021	106219300	211	20074820000
20151104	189.5159	189.6504	188.0544	188.6282	107310500	210.36	20251160000
20151105	188.691	189.1842	187.4894	188.4399	87442180	210.15	16466670000
20151106	188.0723	188.5923	186.9245	188.3413	123198800	210.04	23137230000
20151109	187.6867	187.8481	185.5705	186.5838	146102100	208.08	27244710000
20151110	186.0726	187.05	185.7857	187.0142	84616090	208.56	15780180000
20151111	187.3011	187.3549	186.2072	186.2789	75662480	207.74	14126240000
20151112	185.167	185.6691	183.6605	183.6785	135291900	204.84	24988860000
20151113	183.2391	183.526	181.5219	181.6161	171270600	202.54	31230140000
20151116	181.4188	184.4407	181.2933	184.3779	131199100	205.62	23996610000
20151117	184.7097	185.6512	183.7143	184.2434	135078400	205.47	24936630000
20151118	184.7545	187.319	184.7097	187.1666	135322400	208.73	25157670000
20151119	187.0411	187.4536	186.6914	187.0052	98384310	208.55	18406620000
20151120	187.8122	188.413	187.2832	187.6874	104842600	209.3108	19691320000
20151123	187.7495	188.2875	186.9783	187.4715	72411870	209.07	13592440000
20151124	186.3954	188.153	185.983	187.7226	110265600	209.35	20648330000
20151125	187.8571	188.0723	187.4177	187.6957	57968670	209.32	10888480000
20151127	187.7943	188.1261	187.2832	187.9109	41617150	209.56	7815593000
20151130	188.0812	188.2068	187.0142	187.1307	125821000	208.69	23587670000
20151201	187.8033	189.0407	187.5074	188.9151	109132600	210.68	20541590000
20151202	188.8569	189.2021	186.7182	186.9864	120934700	208.529	22727920000
20151203	187.2563	187.5432	183.5988	184.3689	185374800	205.61	34365700000
20151204	184.7904	188.2785	184.6559	187.9647	215139400	209.62	40157940000
20151207	187.6149	188.0629	185.7947	186.8259	113781600	208.35	21243900000
20151208	185.158	186.7712	184.5214	185.5696	115281900	206.949	21393070000
20151209	184.889	187.1218	183.0866	184.1268	181111800	205.34	33458660000
20151210	184.1985	186.0009	183.9475	184.6021	129508000	205.87	23937940000
20151211	182.3424	183.0508	180.6925	181.0243	235502500	201.88	42880300000
20151214	181.1946	182.0734	179.2936	181.9396	203397700	202.9008	36780910000
20151215	183.5529	184.8173	181.9089	183.8496	171819900	205.0308	31602400000
20151216	185.0459	186.8617	183.6426	186.5389	219715300	208.03	40698530000
20151217	186.8707	186.9424	183.6785	183.6964	193034400	204.86	35729780000
20151218	182.904	183.0483	180.2521	180.4242	278698500	200.0208	50673620000
20151221	181.6773	182.1012	180.4866	181.9118	109857300	201.67	19921650000
20151222	182.8544	183.8782	181.8035	183.5625	123085300	203.5	22512020000
20151223	184.6359	185.8807	184.5367	185.8356	123042000	206.02	22778450000
20151224	185.565	186.1152	185.2944	185.5289	53814520	205.68	9992445000
20151228	184.7893	185.1501	183.9594	185.105	73057620	205.21	13496670000
20151229	186.2776	187.4322	186.2415	187.0804	102702800	207.4	19176370000
20151230	186.8188	186.909	185.6011	185.7544	70194880	205.93	13086070000
20151231	185.0328	185.7183	183.8962	183.8962	127355200	203.87	23527850000
20160104	180.8474	181.3345	179.1335	181.3247	246504300	201.0192	44581200000
20160105	181.6682	182.1192	180.4505	181.6322	122885300	201.36	22288240000
20160106	178.908	180.4595	178.2405	179.341	168634200	198.82	30262850000
20160107	176.1929	178.0962	174.6234	175.0383	236618300	194.05	41700130000
20160108	176.0667	176.662	172.8103	173.1197	232606400	191.923	40643360000
20160111	174.1002	174.461	171.2228	173.2884	208354400	192.11	36027540000
20160112	174.8309	175.4894	172.4134	174.6873	191048000	193.6608	33233810000
20160113	175.3992	175.769	169.9239	170.3298	245191000	188.83	42269950000
20160114	170.9792	174.3257	169.2744	173.126	266949500	191.93	45947820000
20160115	168.4716	170.2666	167.3441	169.4097	360129400	187.81	60955620000
20160119	171.3491	171.4844	167.9574	169.6352	216450700	188.06	36764010000
20160120	166.9021	169.1255	163.2849	167.4613	317671000	185.65	52737870000
20160121	167.9665	170.3658	166.5503	168.3994	217036700	186.69	36614650000
20160122	171.1867	172.0707	170.3749	171.8542	186601500	190.52	31948760000
20160125	171.313	171.5204	169.0489	169.2563	144531900	187.64	24643270000
20160126	169.9599	171.8632	169.5991	171.5655	156355400	190.2	26746110000
20160127	171.0063	172.7923	168.7332	169.6983	205849400	188.13	35157140000
20160128	171.3491	171.5655	168.8234	170.5823	159417400	189.11	27171970000
20160129	171.4032	174.885	171.2769	174.7414	233395800	193.7208	40442470000
20160201	173.6673	175.5164	173.0449	174.6775	150839800	193.65	26293880000
20160202	173.1531	173.1621	170.9702	171.5295	202394000	190.16	34891310000
20160203	172.657	172.9907	168.7693	172.5578	227326800	191.3	38861390000
20160204	172.0256	173.8657	171.3491	172.8284	154686900	191.6	26690470000
20160205	172.2781	172.8912	168.8595	169.536	200424500	187.95	34122850000
20160208	167.5696	167.8853	164.8905	167.2538	212329200	185.42	35328880000
20160209	165.3957	168.6249	165.2513	167.2629	204553900	185.43	34144750000
20160210	168.1469	169.8878	166.9832	167.1185	164312200	185.27	27663030000
20160211	164.4756	166.0632	163.3481	164.9447	242851800	182.86	40037570000
20160212	166.8389	168.3633	165.9369	168.3453	141495100	186.63	23681620000
20160216	170.2757	171.2137	169.2473	171.1867	133311600	189.78	22722730000
20160217	172.4315	174.3799	172.2962	173.983	150782100	192.88	26150490000
20160218	174.2716	174.3348	172.9366	173.2704	113458900	192.09	19686650000
20160219	172.4405	173.3515	171.791	173.1892	127261100	192	21987900000
20160222	174.876	175.8502	174.8038	175.6968	114897100	194.78	20142080000
20160223	174.9932	175.2819	173.3515	173.4778	123560900	192.32	21517660000
20160224	171.9534	174.5693	170.7718	174.2716	167192500	193.2	28858040000
20160225	174.7497	176.3914	173.9379	176.3824	122755000	195.54	21495900000
20160226	177.3115	177.4107	175.8051	175.9757	143935500	195.0892	25408990000
20160229	175.9945	177.0048	174.3889	174.5963	139594600	193.56	24534110000
20160301	175.9043	178.7908	175.4029	178.7006	157201200	198.11	27866760000
20160302	178.3668	179.5575	177.9248	179.5034	113538700	199	20294960000
20160303	179.3139	180.2205	178.7006	180.2024	105509300	199.775	18934640000
20160304	180.4144	181.6231	179.5304	180.7933	143336700	200.43	25895010000
20160307	179.8101	181.3706	179.7289	180.9376	111104200	200.59	20060080000
20160308	179.792	180.3332	178.7908	178.9622	137440300	198.4	24681600000
20160309	179.8281	180.216	178.9892	179.8461	105098000	199.38	18879430000
20160310	180.3693	181.3706	178.0421	179.9905	173873600	199.54	31224000000
20160311	181.5419	182.9401	179.9705	182.895	152949400	202.76	27826760000
20160314	182.3538	183.1476	182.002	182.6605	81607290	202.5	14904530000
20160315	181.6322	182.6882	181.3525	182.3628	103288600	202.17	18797030000
20160316	181.8486	183.8512	181.8035	183.4182	143347300	203.34	26212990000
20160317	183.328	185.123	182.904	184.5818	148863100	204.63	27425840000
20160318	185.1164	185.6694	184.7809	185.3068	152614800	204.38	28276110000
20160321	185.0257	185.8145	184.7809	185.5697	80432840	204.67	14911300000
20160322	184.7446	186.0774	184.5724	185.47	107504500	204.56	19944030000
20160323	185.062	185.2614	184.0646	184.2452	89395020	203.2092	16508360000
20160324	183.1489	184.2006	182.9131	184.1644	93043940	203.12	17085500000
20160328	184.6086	184.8353	183.7881	184.2732	68831730	203.24	12688460000
20160329	183.838	186.0956	183.5115	185.9784	102487200	205.1208	18962190000
20160330	187.0476	187.5644	186.4038	186.7937	95254710	206.02	17811520000
20160331	186.694	187.1473	186.1681	186.3404	104319500	205.52	19474660000
20160401	185.2796	187.8092	184.9441	187.6097	126200800	206.92	23568060000
20160404	187.5281	187.7457	186.6759	187.0023	70032580	206.25	13105950000
20160405	185.5697	187.0151	184.8625	185.1338	109920200	204.1892	20389870000
20160406	185.2252	187.2199	184.9441	187.1564	101292600	206.42	18859140000
20160407	185.9958	186.3766	184.1371	184.9169	125578300	203.95	23266540000
20160408	186.1772	186.6396	184.8444	185.4149	104822900	204.4992	19465150000
20160411	186.0956	186.8391	184.8806	184.9805	92378460	204.0201	17164980000
20160412	185.1617	187.0023	184.6902	186.703	127223400	205.92	23662650000
20160413	187.6823	188.6796	187.5372	188.5897	106252100	208.0008	19984960000
20160414	188.6524	189.1329	188.2263	188.598	71925100	208.01	13570320000
20160415	188.598	188.745	188.0449	188.3895	83559600	207.78	15744170000
20160418	187.8092	189.7495	187.6823	189.7125	91025700	209.2392	17218840000
20160419	190.1666	190.5836	189.4412	190.3116	97406250	209.9	18517910000
20160420	190.357	191.2364	189.8492	190.493	89447790	210.1	17045620000
20160421	190.5111	190.629	189.1783	189.4684	94515450	208.97	17946260000
20160422	189.0876	189.7585	188.5073	189.4684	109467500	208.97	20711900000
20160425	188.8247	189.1873	188.1719	189.142	72976870	208.61	13769390000
20160426	189.5319	189.9671	188.9153	189.4224	83672710	208.9192	15843880000
20160427	189.0151	190.23	188.6343	189.813	85288790	209.35	16159120000
20160428	189.006	190.1847	187.646	188.088	107222400	207.4475	20268650000
20160429	187.4284	187.8001	185.8961	187.0755	157083600	206.3308	29349880000
20160502	187.6097	188.7521	187.1473	188.5617	68588900	207.97	12891530000
20160503	187.2471	187.5009	186.1228	186.9199	117376000	206.1592	21952700000
20160504	185.8598	186.6396	185.343	185.878	101738300	205.01	18916880000
20160505	186.3766	186.7574	185.3884	185.8417	74579130	204.97	13871410000
20160506	185.0166	186.567	184.8534	186.5217	98508010	205.72	18301530000
20160509	186.3857	187.1382	186.1953	186.6751	82030180	205.8892	15313680000
20160510	187.4284	189.0423	187.3559	188.9969	85446260	208.45	16099470000
20160511	188.5073	189.0785	187.2289	187.2289	90138980	206.5	16953360000
20160512	187.9452	188.1264	186.2044	187.2833	98807230	206.56	18492560000
20160513	186.966	187.5553	185.3068	185.6513	106404600	204.76	19835440000
20160516	185.8326	187.9905	185.7692	187.4828	85462380	206.78	15995240000
20160517	187.1927	187.5009	185.1708	185.7336	126753900	204.8508	23611410000
20160518	185.3612	187.0476	184.6268	185.7873	136204300	204.91	25303730000
20160519	185.0166	185.4518	183.8561	185.1436	127311500	204.2	23512660000
20160520	185.7964	186.8663	185.742	186.3132	115796800	205.49	21574570000
20160523	186.3313	186.6305	185.8553	186.0593	64722650	205.21	12055190000
20160524	186.9297	188.8065	186.9025	188.4711	103165500	207.87	19398400000
20160525	189.1964	190.1938	188.4702	189.7495	87375630	209.28	16581160000
20160526	189.8946	190.1394	189.4684	189.8039	60970620	209.34	11571950000
20160527	189.9762	190.629	189.9218	190.6199	70820340	210.24	13477170000
20160531	190.91	191.0279	189.6588	190.2572	121189000	209.84	23073790000
20160601	189.6044	190.8375	189.3959	190.6471	77134600	210.27	14674630000
20160602	190.221	191.2455	189.7131	191.2274	69533810	210.91	13250750000
20160603	190.629	191.0279	189.3687	190.6562	112230800	210.28	21366270000
20160606	191.037	192.0071	190.8647	191.6263	71565730	211.35	13706410000
20160607	191.785	192.5239	191.7623	191.9255	67250760	211.68	12920380000
20160608	192.0706	192.6871	191.9345	192.5511	72981750	212.37	14039170000
20160609	191.7714	192.4151	191.4812	192.2882	81381600	212.08	15621260000
20160610	190.8194	191.182	189.8855	190.4658	125545400	210.07	23929940000
20160613	189.822	190.7378	188.9063	188.9962	129871000	208.4492	24656230000
20160614	188.5889	189.2599	187.6096	188.6252	137931400	208.04	25975390000
20160615	189.0785	189.822	188.1628	188.3623	120356400	207.75	22753800000
20160616	187.4375	189.1058	186.4038	188.9244	164924200	208.37	30978760000
20160617	188.8136	188.841	187.5195	188.2212	128435800	206.52	24188070000
20160620	190.3174	191.0374	189.3422	189.4334	90838370	207.85	17284640000
20160621	189.8435	190.4086	189.3696	189.9711	79506350	208.44	15097740000
20160622	190.1625	190.9372	189.5063	189.6612	104850800	208.1	19937070000
20160623	191.2197	192.1858	190.7276	192.1311	112718900	210.81	21572860000
20160624	185.5873	192.1642	184.7579	185.1316	365861700	203.13	68404450000
20160627	183.728	183.7372	181.0485	181.9144	273195200	199.6	49786030000
20160628	183.6278	185.2227	183.2997	185.1951	174877500	203.1997	32185630000
20160629	186.6901	188.5949	186.5807	188.3488	150679600	206.66	28274420000
20160630	188.8501	190.9736	188.2577	190.9144	181065300	209.475	34371000000
20160701	190.8096	191.8395	190.7458	191.3207	116366000	209.9208	22269730000
20160705	190.4359	190.5544	189.3058	189.9438	120478800	208.41	22889760000
20160706	189.4151	191.2106	188.7134	191.083	105356600	209.66	20030860000
20160707	191.2744	191.9848	190.1443	190.9609	93915220	209.526	17940160000
20160708	192.3498	194.0724	192.1024	193.8081	146995600	212.65	28377700000
20160711	194.3002	195.1023	194.0815	194.4916	80792590	213.4	15727200000
20160712	195.5215	196.2233	194.5197	195.9043	111121600	214.95	21752290000
20160713	196.3509	196.36	195.3575	195.8769	95813740	214.92	18765740000
20160714	197.2258	197.4719	196.5514	196.9706	100100300	216.12	19718420000
20160715	197.5721	197.784	196.2306	196.7063	117573000	215.83	23142800000
20160718	196.8339	197.4081	196.5605	197.2342	64435220	216.4092	12701800000
20160719	196.7883	197.0709	196.524	197.0344	59629190	216.19	11735370000
20160720	197.5448	198.1098	197.08	197.8501	63813690	217.085	12621380000
20160721	197.7362	197.9731	196.6334	197.1028	74366590	216.265	14675540000
20160722	197.2349	198.0461	196.9524	197.9914	68891640	217.24	13616980000
20160725	197.7726	197.8273	196.8339	197.4536	61305110	216.65	12091120000
20160726	197.3443	197.9276	196.6425	197.5448	76893690	216.75	15171700000
20160727	197.9458	198.0187	196.5149	197.3352	92258490	216.52	18203590000
20160728	197.1255	197.8729	196.6334	197.563	71358460	216.77	14073790000
20160729	197.2805	198.2648	196.9797	197.882	87250280	217.12	17259870000
20160801	197.9458	198.365	197.2304	197.718	80438730	216.94	15901970000
20160802	197.4536	197.6177	195.558	196.4504	101268400	215.5492	19897890000
20160803	196.3873	197.0845	196.0683	197.0253	59242860	216.18	11652120000
20160804	197.1438	197.5721	195.2663	197.2346	51114550	216.4097	10078970000
20160805	197.964	198.8936	197.8364	198.8481	78881480	218.18	15659740000
20160808	199.0486	199.158	198.4471	198.7296	43786170	218.05	8702094000
20160809	198.8025	199.3767	198.5018	198.8481	56234400	218.18	11186960000
20160810	198.9666	199.052	197.9823	198.3559	63574100	217.64	12615270000
20160811	198.921	199.5407	198.6385	199.2764	79553100	218.65	15843350000
20160812	198.9483	199.3311	198.6749	199.1033	67274420	218.46	13390260000
20160815	199.4952	200.0511	199.4861	199.6774	54656320	219.09	10921260000
20160816	199.2309	199.3038	198.6476	198.6476	58387020	217.96	11617930000
20160817	198.684	199.1671	197.7909	199.0212	82438860	218.37	16366330000
20160818	198.9939	199.5043	198.8754	199.4678	58140860	218.86	11583810000
20160819	198.9666	199.3676	198.4471	199.1762	82777540	218.54	16475230000
20160822	198.921	199.4131	198.5291	199.1671	67335010	218.53	13400730000
20160823	199.8233	200.1423	199.5043	199.5681	58590600	218.97	11705420000
20160824	199.4131	199.5134	198.1007	198.5473	78702410	217.85	15654730000
20160825	198.1372	198.8572	197.9731	198.4106	75954780	217.7	15069360000
20160826	198.6111	199.7048	197.0891	198.0369	134416400	217.29	26652870000
20160829	198.1737	199.2901	198.1372	199.0129	77356350	218.3608	15379000000
20160830	198.921	199.2218	198.0916	198.684	63764410	218	12662550000
20160831	198.3286	198.4562	197.285	198.119	93559310	217.38	18524240000
20160901	198.1098	198.438	196.8886	198.1281	107356600	217.39	21232490000
20160902	199.0395	199.4769	198.4106	199.0212	87002770	218.37	17310560000
20160906	199.322	199.7048	198.5564	199.6235	62214640	219.0308	12391580000
20160907	199.4496	199.7959	198.9575	199.6045	83997480	219.01	16756430000
20160908	199.2491	199.5407	198.8207	199.1488	81307130	218.51	16199590000
20160909	197.7453	197.8	194.3549	194.3822	243131900	213.28	47739790000
20160912	193.5711	197.5995	193.4982	197.1711	184454600	216.34	36114780000
20160913	195.804	196.0865	193.6714	194.3367	200603400	213.23	39094260000
20160914	194.3914	195.6764	193.6714	194.2638	147230900	213.15	28645340000
20160915	194.0906	196.6152	193.8992	196.205	159904500	215.28	31251700000
20160916	195.5474	195.7398	194.7139	195.4467	169472200	213.37	33113640000
20160919	196.1428	196.8298	195.1352	195.4833	87609820	213.41	17165580000
20160920	196.3993	196.5642	195.4558	195.4924	76053900	213.42	14898070000
20160921	196.2436	197.8832	195.5108	197.6909	120398000	215.82	23668270000
20160922	198.7717	199.2572	198.5061	198.9366	83710500	217.18	16651820000
20160923	198.5153	198.6618	197.7458	197.8466	80383210	215.99	15933300000
20160926	196.9581	197.1504	196.0329	196.2436	98064870	214.24	19272680000
20160927	196.0695	197.5626	195.6756	197.4619	85693170	215.57	16873040000
20160928	197.7	198.6069	196.6741	198.442	95427000	216.64	18866100000
20160929	198.2221	198.6526	196.0604	196.6466	139815300	214.68	27588080000
20160930	197.5351	198.8817	197.2695	198.1305	127951000	216.3	25351660000
20161003	197.6909	197.8924	196.9764	197.6542	91170490	215.78	18012410000
20161004	197.7733	198.0114	196.0146	196.6466	130947800	214.68	25811850000
20161005	197.3153	197.9748	197.242	197.5168	79493510	215.63	15708910000
20161006	197.2786	197.8924	196.697	197.6542	68698100	215.78	13561840000
20161007	197.9473	198.1305	196.1978	196.9764	98022250	215.04	19315410000
20161010	197.9977	198.4969	197.842	198.0023	56610360	216.16	11217260000
20161011	197.5443	197.6176	194.723	195.5016	142322700	213.43	27899920000
20161012	195.6482	196.3169	195.1169	195.7581	80639980	213.71	15786300000
20161013	194.3383	195.6482	193.4681	195.1169	110651900	213.01	21530820000
20161014	196.1611	196.6558	195.1352	195.2177	101906500	213.12	19946240000
20161017	195.1902	195.465	194.3475	194.5398	63619820	212.38	12391880000
20161018	196.2436	196.3077	195.3551	195.7581	83918950	213.71	16437840000
20161019	196.0421	196.61	195.6573	196.2802	72619340	214.28	14251010000
20161020	195.9046	196.5092	195.2085	195.9138	80392940	213.88	15750400000
20161021	195.0711	196.097	194.8879	196.0054	97258960	213.98	19028400000
20161024	196.9397	197.2329	196.4634	196.839	65662310	214.89	12922010000
20161025	196.6466	196.9214	196.0054	196.1795	72644560	214.17	14264360000
20161026	195.3001	196.4084	195.0436	195.7856	82648020	213.74	16179210000
20161027	196.555	196.5916	195.181	195.2635	84301660	213.17	16494340000
20161028	195.236	195.9596	193.9261	194.6864	153519000	212.54	29926170000
20161031	195.0436	195.2818	194.5215	194.6955	66891480	212.55	13033020000
20161101	195.0436	195.0986	191.9933	193.2849	134041500	211.01	25929960000
20161102	192.9551	193.3673	191.6544	192.1216	112806700	209.74	21723470000
20161103	192.3506	192.5796	190.9491	191.2422	97095490	208.78	18622490000
20161104	191.3613	192.259	190.8758	191.0315	119129000	208.55	22821110000
20161107	193.6879	195.2818	193.5505	195.2451	119863600	213.15	23289860000
20161108	194.8238	196.729	194.5398	196.1245	116563600	214.11	22834680000
20161109	194.5307	198.8633	194.5032	198.2031	282128100	216.3792	55550830000
20161110	199.0465	199.9717	197.1413	198.6985	187896900	216.92	37307180000
20161111	197.929	198.4969	197.2329	198.2404	109773900	216.42	21733010000
20161114	198.7992	199.0191	197.5993	198.3962	103253400	216.59	20473740000
20161115	198.8084	199.9442	198.5885	199.9442	100057500	218.28	19935670000
20161116	199.2847	199.816	199.1564	199.5686	71635140	217.87	14292240000
20161117	199.7335	200.6587	199.6144	200.5946	76197910	218.99	15262380000
20161118	200.6679	200.8511	199.9534	200.1457	94176710	218.5	18863920000
20161121	200.7594	201.6846	200.6037	201.6571	79042290	220.15	15906240000
20161122	201.9869	202.2434	201.2724	202.051	73612500	220.58	14856610000
20161123	201.5014	202.2159	201.2907	202.1609	61812570	220.7	12474760000
20161125	202.5273	202.9487	202.4449	202.912	41345310	221.52	8379142000
20161128	202.5823	202.8754	201.8495	201.9594	83594560	220.48	16919160000
20161129	201.996	202.8388	201.6754	202.3533	76295620	220.91	15434590000
20161130	203.0128	203.1868	201.8037	201.8678	123681200	220.38	25037570000
20161201	202.1884	202.1884	200.7411	201.1259	86288860	219.57	17377940000
20161202	201.2174	201.7487	200.8419	201.2266	81703540	219.68	16442920000
20161205	202.1151	202.8021	201.9044	202.4357	74058860	221	14978560000
20161206	202.6373	203.1173	202.1261	203.0769	65368400	221.7	13246490000
20161207	202.912	205.7974	202.7838	205.7333	120893200	224.6	24722740000
20161208	205.7058	206.7409	205.4219	206.2371	108858600	225.15	22431030000
20161209	206.4753	207.5012	206.4386	207.4829	96076300	226.51	19878960000
20161212	207.3821	207.8951	206.7959	207.2447	111371500	226.25	23080770000
20161213	207.95	209.1591	207.9317	208.6279	120608800	227.76	25123210000
20161214	208.3073	209.0584	206.4341	206.9058	155569900	225.88	32339350000
20161215	207.1623	208.6737	206.9153	207.7577	136433100	226.81	28355100000
20161216	208.245	208.3095	207.0104	207.3513	169764000	225.04	35257400000
20161219	207.5448	208.2543	207.3881	207.8028	98047970	225.53	20369710000
20161220	208.374	208.761	208.1253	208.6044	97502780	226.4	20316570000
20161221	208.4662	208.6505	208.0239	208.0239	73702220	225.77	15355690000
20161222	207.8673	207.9963	207.2407	207.6646	61015010	225.38	12666760000
20161223	207.7106	207.9778	207.5079	207.9686	39828440	225.71	8275098000
20161227	208.2543	208.9084	208.2358	208.4846	46312790	226.27	9659545000
20161228	208.761	208.7794	206.6418	206.7616	69562830	224.4	14429520000
20161229	206.8353	207.2131	206.2456	206.7155	52850240	224.35	10924020000
20161230	207.0656	207.1578	205.2229	205.96	118296800	223.53	24366060000
20170103	207.3513	208.0792	206.2859	207.5356	99160820	225.24	20522180000
20170104	207.8857	208.9269	207.8765	208.7702	85461960	226.58	17810790000
20170105	208.4846	208.7702	207.7567	208.6044	85065360	226.4	17731080000
20170106	208.7242	209.8483	208.1437	209.3507	77664550	227.21	16252380000
20170109	209.0743	209.2218	208.6194	208.6597	50944000	226.46	10643760000
20170110	208.6781	209.5719	208.245	208.6597	69212190	226.46	14457420000
20170111	208.5675	209.2494	207.858	209.2494	81018260	227.1	16905020000
20170112	208.6965	208.9269	207.273	208.7242	78265020	226.53	16297780000
20170113	208.9084	209.5258	208.8716	209.2033	68068200	227.05	14240320000
20170117	208.5215	208.9545	208.0515	208.4662	66465150	226.25	13861960000
20170118	208.7288	208.9729	208.1437	208.9269	59467610	226.75	12408810000
20170119	209.0098	209.1572	207.6922	208.1529	72291050	225.91	15071340000
20170120	208.8808	209.4429	208.2099	208.9177	140187700	226.74	29273310000
20170123	208.5583	208.9775	207.5632	208.374	81465010	226.15	16963890000
20170124	208.6044	210.1523	208.4846	209.7101	103706900	227.6	21699660000
20170125	210.7236	211.5252	210.5485	211.5252	91640920	229.57	19341980000
20170126	211.3686	211.6542	211.0092	211.3041	65086700	229.33	13754990000
20170127	211.387	211.5436	210.7789	210.9724	64804960	228.97	13675530000
20170130	210.2353	210.2629	208.6136	209.664	86539470	227.55	18118950000
20170131	209.1388	209.7101	208.5307	209.6456	82354050	227.53	17222410000
20170201	210.3136	210.6222	209.1019	209.7285	85867020	227.62	18008650000
20170202	209.3415	210.1708	208.9914	209.8667	75599900	227.77	15849330000
20170203	210.8342	211.5068	210.5025	211.3133	87435850	229.34	18456360000
20170206	210.8802	211.3004	210.5762	210.9355	62720060	228.93	13233040000
20170207	211.3501	211.6041	210.742	210.9447	62873140	228.94	13274110000
20170208	210.6407	211.3594	210.3642	211.2212	55965220	229.24	11807940000
20170209	211.516	212.7967	211.4791	212.4743	71581750	230.6	15196700000
20170210	212.8428	213.5523	212.4942	213.3127	71647580	231.51	15268840000
20170213	213.8379	214.7501	213.8103	214.4737	59889520	232.77	12835110000
20170214	214.2802	215.3398	213.9116	215.3306	77175140	233.7	16569300000
20170215	215.1002	216.6574	215.045	216.4547	94189340	234.92	20338870000
20170216	216.4915	216.6712	215.4688	216.2704	91949940	234.72	19867280000
20170217	215.5609	216.6113	215.5425	216.6113	83790230	235.09	18102620000
20170221	217.0075	218.0856	216.9983	217.9013	96533860	236.49	21010540000
20170222	217.4682	217.9473	217.2932	217.7078	67414100	236.28	14676010000
20170223	218.2606	218.2791	217.0444	217.8552	80981230	236.44	17632940000
20170224	216.9523	218.1806	216.9062	218.1316	89409420	236.74	19452260000
20170227	218.0395	218.6568	217.7723	218.4725	61336660	237.11	13389950000
20170228	218.0671	218.3251	217.4636	217.8829	105233600	236.47	22938900000
20170301	219.6519	221.4302	219.6335	220.9327	161882600	239.78	35640120000
20170302	220.73	220.7392	219.4861	219.5414	76238520	238.27	16775840000
20170303	219.4492	219.8546	219.0438	219.6796	88967370	238.42	19529390000
20170306	218.8319	219.4032	218.3804	219.0254	60116870	237.71	13165560000
20170307	218.7029	219.0807	218.1501	218.3712	70657610	237	15443640000
20170308	218.6845	218.9609	217.8183	217.9658	84837220	236.56	18526860000
20170309	218.0948	218.5923	217.2102	218.2422	98419980	236.86	21462930000
20170310	219.265	219.311	217.9934	219.007	88986190	237.69	19464550000
20170313	218.9425	219.1636	218.5923	219.1175	62141290	237.81	13603100000
20170314	218.537	218.5923	217.6249	218.2791	64989080	236.9	14179290000
20170315	218.8872	220.6194	218.6384	220.1679	104278300	238.95	22907330000
20170316	220.3153	220.3983	219.3847	219.7349	85027320	238.48	18696060000
20170317	220.0154	220.219	219.3491	219.3491	96176250	237.03	21140470000
20170320	219.3491	219.6545	218.692	219.1085	56771790	236.77	12447230000
20170321	219.7563	219.8858	216.1564	216.2952	142433900	233.73	30962720000
20170322	216.3323	217.1096	215.666	216.8042	105433900	234.28	22822670000
20170323	216.5451	217.7851	216.1749	216.5729	108504000	234.03	23539940000
20170324	216.8968	217.5075	215.5827	216.4155	121573500	233.86	26338880000
20170327	214.6295	216.4711	214.3334	216.1934	94503830	233.62	20378390000
20170328	215.8696	218.2201	215.7493	217.7666	101019300	235.32	21937270000
20170329	217.4613	218.2201	217.216	217.9702	66943940	235.54	14583240000
20170330	217.9054	218.8771	217.7204	218.6643	61311320	236.29	13396490000
20170331	218.3034	218.8679	218.0998	218.1553	79676450	235.74	17407420000
20170403	218.2108	218.4237	216.4618	217.7759	92442070	235.33	20115070000
